1620437400000,57517.50000000,57788.79000000,57424.01000000,57767.71000000,476.89337500,1620438299999,27484558.56652962,20070,232.41342300,13393928.76627401,0
1620438300000,57767.71000000,57767.72000000,57543.00000000,57558.89000000,501.67846300,1620439199999,28920621.48486309,18272,190.81523000,11000474.96504691,0
1620439200000,57558.90000000,57722.11000000,57500.34000000,57643.22000000,457.62607000,1620440099999,26365860.71783990,23446,219.00934200,12617092.50703077,0
1620440100000,57643.23000000,57713.53000000,57507.92000000,57596.31000000,502.55211100,1620440999999,28943453.98172510,23206,232.90932500,13414169.61056371,0
1620441000000,57596.30000000,57980.00000000,57588.66000000,57948.19000000,642.07000900,1620441899999,37104139.75315602,30519,353.25582600,20414865.23386325,0
1620441900000,57953.06000000,58310.29000000,57850.01000000,58253.20000000,992.61876900,1620442799999,57694732.29353533,38161,555.72237800,32301324.39813258,0
1620442800000,58253.20000000,58400.00000000,58235.65000000,58294.50000000,788.31150700,1620443699999,45974359.29333524,20441,391.98094100,22861288.24485489,0
1620443700000,58294.50000000,58294.50000000,58066.36000000,58072.21000000,633.01922700,1620444599999,36826838.56557757,16465,304.88454300,17736748.41192993,0
1620444600000,58072.20000000,58251.37000000,57980.94000000,58154.84000000,514.02655600,1620445499999,29858817.54534793,19758,242.78666100,14104135.35469230,0
1620445500000,58154.84000000,58210.00000000,58000.00000000,58099.98000000,373.79967100,1620446399999,21713445.09807823,13298,172.38423100,10014399.26946130,0
1620446400000,58099.86000000,58200.00000000,57950.35000000,58172.21000000,471.69465400,1620447299999,27378546.74764349,14908,218.79176600,12700248.92393204,0
1620447300000,58172.20000000,58599.99000000,58102.00000000,58331.48000000,983.96610400,1620448199999,57472713.69108276,28994,576.34202600,33666750.36229911,0
1620448200000,58329.73000000,58398.89000000,58200.00000000,58214.98000000,408.34726100,1620449099999,23800326.78437182,13546,186.70158300,10881775.32357656,0
1620449100000,58214.98000000,58217.66000000,57993.62000000,58057.02000000,533.85348000,1620449999999,31002860.93434583,17203,262.54427700,15245089.17494742,0
1620450000000,58057.01000000,58067.32000000,57850.43000000,57927.10000000,541.58136400,1620450899999,31383229.14778195,22121,265.62323600,15392160.40489334,0
1620450900000,57927.10000000,57959.83000000,57802.29000000,57892.54000000,497.09459100,1620451799999,28779101.72050838,19091,246.40305100,14265360.38337389,0
1620451800000,57892.54000000,57951.48000000,57791.00000000,57815.22000000,463.91607400,1620452699999,26844019.42395643,17890,279.19964800,16154135.70725056,0
1620452700000,57815.22000000,57987.25000000,57800.12000000,57877.97000000,433.32626300,1620453599999,25090530.73124642,19127,201.73683500,11680952.86677291,0
1620453600000,57877.97000000,57975.31000000,57680.00000000,57749.49000000,393.32019200,1620454499999,22746157.20797173,20420,188.64836500,10910368.41948676,0
1620454500000,57749.48000000,57762.00000000,57569.31000000,57760.52000000,502.42970700,1620455399999,28980815.67878973,20031,262.61102200,15148646.98646045,0
1620455400000,57760.53000000,57766.99000000,57500.00000000,57727.00000000,525.24908500,1620456299999,30273640.53854908,20051,202.97298900,11699664.24000077,0
1620456300000,57729.82000000,57805.07000000,57617.14000000,57804.10000000,442.15204800,1620457199999,25513221.74034409,18591,193.46657200,11164558.56284204,0
1620457200000,57804.09000000,57804.09000000,57604.06000000,57754.18000000,454.04618800,1620458099999,26196416.57130988,16454,220.10693200,12697842.17556596,0
1620458100000,57754.18000000,58100.00000000,57722.10000000,58068.69000000,618.91454400,1620458999999,35848118.20662820,18048,334.64463800,19384131.57584964,0
1620459000000,58068.69000000,58285.00000000,58018.26000000,58186.37000000,568.73592400,1620459899999,33081474.44988843,17624,266.68402700,15511378.67420795,0
1620459900000,58186.38000000,58540.01000000,58186.28000000,58463.06000000,1290.94076100,1620460799999,75433471.35675006,26261,625.89576300,36567460.34691367,0
1620460800000,58463.06000000,59000.00000000,58458.29000000,58968.21000000,2101.57983900,1620461699999,123618067.71025781,58605,1310.06500600,77063566.55872897,0
1620461700000,58968.22000000,59379.26000000,58948.56000000,59161.61000000,2135.60624500,1620462599999,126452173.28865878,61947,1143.81981400,67724964.79894626,0
1620462600000,59161.62000000,59345.00000000,59003.48000000,59070.00000000,1211.68373500,1620463499999,71692895.61864838,33797,632.57086200,37425908.30873397,0
1620463500000,59070.01000000,59070.01000000,58785.00000000,58856.56000000,971.42190000,1620464399999,57228814.40187396,28633,483.06445500,28459764.89185189,0
1620464400000,58856.57000000,58971.62000000,58632.80000000,58649.13000000,899.96723700,1620465299999,52909001.65148042,29929,416.71709600,24501630.31910888,0
